avg_burst_time,burst_variance,arrival_staggering,number_of_processes,context_switch_penalty,preemption_cost,efficiency_weight,fairness_weight,starvation_weight,algorithm_id,total_cost
11.714285714285714,7.918367346938775,12.059376908803017,7,0.5,1.0,0.2,0.1,0.2,3,1055.5244897959183
11.714285714285714,7.918367346938775,12.059376908803017,7,0.5,1.0,0.2,0.1,0.2,4,29.983673469387753
12.4,66.64,1.6,5,0.5,1.0,0.2,0.1,0.2,0,1036.064
12.4,66.64,1.6,5,0.5,1.0,0.2,0.1,0.2,1,1028.264
12.4,66.64,1.6,5,0.5,1.0,0.2,0.1,0.2,2,1034.304
12.4,66.64,1.6,5,0.5,1.0,0.2,0.1,0.2,3,2054.304
12.4,66.64,1.6,5,0.5,1.0,0.2,0.1,0.2,4,33.864000000000004
10.333333333333334,7.222222222222221,3.39934634239519,6,2.0,3.0,0.1,1.5,3.0,0,504.5
10.333333333333334,7.222222222222221,3.39934634239519,6,2.0,3.0,0.1,1.5,3.0,1,492.39166666666665
10.333333333333334,7.222222222222221,3.39934634239519,6,2.0,3.0,0.1,1.5,3.0,2,482.39166666666665
10.333333333333334,7.222222222222221,3.39934634239519,6,2.0,3.0,0.1,1.5,3.0,3,337.9916666666667
10.333333333333334,7.222222222222221,3.39934634239519,6,2.0,3.0,0.1,1.5,3.0,4,472.16666666666663
9.5,1.75,0.7806247497997998,8,2.0,3.0,0.1,1.5,3.0,0,933.68125
9.5,1.75,0.7806247497997998,8,2.0,3.0,0.1,1.5,3.0,1,864.075
9.5,1.75,0.7806247497997998,8,2.0,3.0,0.1,1.5,3.0,2,850.075
9.5,1.75,0.7806247497997998,8,2.0,3.0,0.1,1.5,3.0,3,413.6515625
9.5,1.75,0.7806247497997998,8,2.0,3.0,0.1,1.5,3.0,4,828.9640625
10.666666666666666,11.888888888888888,6.7679801680823175,6,2.0,3.0,0.1,1.5,3.0,0,326.7
10.666666666666666,11.888888888888888,6.7679801680823175,6,2.0,3.0,0.1,1.5,3.0,1,372.20000000000005
10.666666666666666,11.888888888888888,6.7679801680823175,6,2.0,3.0,0.1,1.5,3.0,2,407.66666666666663
10.666666666666666,11.888888888888888,6.7679801680823175,6,2.0,3.0,0.1,1.5,3.0,3,351.3666666666667
10.666666666666666,11.888888888888888,6.7679801680823175,6,2.0,3.0,0.1,1.5,3.0,4,802.7249999999999
12.25,22.6875,1.920286436967152,4,0.5,0.5,1.5,0.05,0.2,0,38.9125
12.25,22.6875,1.920286436967152,4,0.5,0.5,1.5,0.05,0.2,1,33.309375
12.25,22.6875,1.920286436967152,4,0.5,0.5,1.5,0.05,0.2,2,31.625
12.25,22.6875,1.920286436967152,4,0.5,0.5,1.5,0.05,0.2,3,51.275000000000006
12.25,22.6875,1.920286436967152,4,0.5,0.5,1.5,0.05,0.2,4,36.359375
10.0,9.142857142857142,3.653346243584121,7,0.5,1.0,0.2,0.1,0.2,0,4043.012244897959
10.0,9.142857142857142,3.653346243584121,7,0.5,1.0,0.2,0.1,0.2,1,5059.338775510204
10.0,9.142857142857142,3.653346243584121,7,0.5,1.0,0.2,0.1,0.2,2,5056.338775510204
10.0,9.142857142857142,3.653346243584121,7,0.5,1.0,0.2,0.1,0.2,3,5051.224489795918
10.0,9.142857142857142,3.653346243584121,7,0.5,1.0,0.2,0.1,0.2,4,57.734693877551024
10.333333333333334,2.888888888888889,0.6871842709362768,6,0.5,1.0,0.2,0.1,0.2,0,1044.725
10.333333333333334,2.888888888888889,0.6871842709362768,6,0.5,1.0,0.2,0.1,0.2,1,43.79166666666667
10.333333333333334,2.888888888888889,0.6871842709362768,6,0.5,1.0,0.2,0.1,0.2,2,41.29166666666667
10.333333333333334,2.888888888888889,0.6871842709362768,6,0.5,1.0,0.2,0.1,0.2,3,36.81388888888889
10.333333333333334,2.888888888888889,0.6871842709362768,6,0.5,1.0,0.2,0.1,0.2,4,40.888888888888886
9.166666666666666,7.8055555555555545,12.701705922171767,6,2.0,3.0,0.1,1.5,3.0,0,78.36666666666667
9.166666666666666,7.8055555555555545,12.701705922171767,6,2.0,3.0,0.1,1.5,3.0,1,85.325
9.166666666666666,7.8055555555555545,12.701705922171767,6,2.0,3.0,0.1,1.5,3.0,2,75.325
9.166666666666666,7.8055555555555545,12.701705922171767,6,2.0,3.0,0.1,1.5,3.0,3,117.125
9.166666666666666,7.8055555555555545,12.701705922171767,6,2.0,3.0,0.1,1.5,3.0,4,175.3
4.0,37.25,1.1110243021644486,8,2.0,3.0,0.1,1.5,3.0,0,270.73125
4.0,37.25,1.1110243021644486,8,2.0,3.0,0.1,1.5,3.0,1,61.80625
4.0,37.25,1.1110243021644486,8,2.0,3.0,0.1,1.5,3.0,2,47.80625
4.0,37.25,1.1110243021644486,8,2.0,3.0,0.1,1.5,3.0,3,67.625
4.0,37.25,1.1110243021644486,8,2.0,3.0,0.1,1.5,3.0,4,301.25
12.8,6.56,2.870540018881465,5,0.5,1.0,0.2,0.1,0.2,0,2038.0
12.8,6.56,2.870540018881465,5,0.5,1.0,0.2,0.1,0.2,1,2036.136
12.8,6.56,2.870540018881465,5,0.5,1.0,0.2,0.1,0.2,2,2037.776
12.8,6.56,2.870540018881465,5,0.5,1.0,0.2,0.1,0.2,3,2044.964
12.8,6.56,2.870540018881465,5,0.5,1.0,0.2,0.1,0.2,4,43.400000000000006
10.666666666666666,1.5555555555555556,0.5773502691896257,6,0.5,0.5,1.5,0.05,0.2,0,71.01666666666668
10.666666666666666,1.5555555555555556,0.5773502691896257,6,0.5,0.5,1.5,0.05,0.2,1,64.01111111111112
10.666666666666666,1.5555555555555556,0.5773502691896257,6,0.5,0.5,1.5,0.05,0.2,2,63.016666666666666
10.666666666666666,1.5555555555555556,0.5773502691896257,6,0.5,0.5,1.5,0.05,0.2,3,94.38333333333333
10.666666666666666,1.5555555555555556,0.5773502691896257,6,0.5,0.5,1.5,0.05,0.2,4,68.51666666666668
10.5,5.25,7.084313657652377,4,2.0,3.0,0.1,1.5,3.0,0,54.725
10.5,5.25,7.084313657652377,4,2.0,3.0,0.1,1.5,3.0,1,54.725
10.5,5.25,7.084313657652377,4,2.0,3.0,0.1,1.5,3.0,2,48.725
10.5,5.25,7.084313657652377,4,2.0,3.0,0.1,1.5,3.0,3,110.025
10.5,5.25,7.084313657652377,4,2.0,3.0,0.1,1.5,3.0,4,64.825
15.6,35.440000000000005,1.3564659966250538,5,0.5,1.0,0.2,0.1,0.2,0,4058.984
15.6,35.440000000000005,1.3564659966250538,5,0.5,1.0,0.2,0.1,0.2,1,3057.976
15.6,35.440000000000005,1.3564659966250538,5,0.5,1.0,0.2,0.1,0.2,2,2068.344
15.6,35.440000000000005,1.3564659966250538,5,0.5,1.0,0.2,0.1,0.2,3,3084.236
15.6,35.440000000000005,1.3564659966250538,5,0.5,1.0,0.2,0.1,0.2,4,91.50399999999999
9.5,4.75,2.277608394786075,8,2.0,3.0,0.1,1.5,3.0,0,869.125
9.5,4.75,2.277608394786075,8,2.0,3.0,0.1,1.5,3.0,1,773.45625
9.5,4.75,2.277608394786075,8,2.0,3.0,0.1,1.5,3.0,2,759.45625
9.5,4.75,2.277608394786075,8,2.0,3.0,0.1,1.5,3.0,3,682.3640625
9.5,4.75,2.277608394786075,8,2.0,3.0,0.1,1.5,3.0,4,911.93125
8.8,1.7600000000000002,0.6324555320336759,5,2.0,3.0,0.1,1.5,3.0,0,317.22
8.8,1.7600000000000002,0.6324555320336759,5,2.0,3.0,0.1,1.5,3.0,1,306.09999999999997
8.8,1.7600000000000002,0.6324555320336759,5,2.0,3.0,0.1,1.5,3.0,2,310.12
8.8,1.7600000000000002,0.6324555320336759,5,2.0,3.0,0.1,1.5,3.0,3,164.5
8.8,1.7600000000000002,0.6324555320336759,5,2.0,3.0,0.1,1.5,3.0,4,320.36
10.375,5.734375,12.025363819860088,8,0.5,1.0,0.2,0.1,0.2,0,3026.675
10.375,5.734375,12.025363819860088,8,0.5,1.0,0.2,0.1,0.2,1,2028.41875
10.375,5.734375,12.025363819860088,8,0.5,1.0,0.2,0.1,0.2,2,3027.9859375
10.375,5.734375,12.025363819860088,8,0.5,1.0,0.2,0.1,0.2,3,5051.575
10.375,5.734375,12.025363819860088,8,0.5,1.0,0.2,0.1,0.2,4,47.84843750000001
7.571428571428571,53.673469387755105,1.5118578920369088,7,0.5,1.0,0.2,0.1,0.2,0,1045.5632653061225
7.571428571428571,53.673469387755105,1.5118578920369088,7,0.5,1.0,0.2,0.1,0.2,1,3026.783673469388
7.571428571428571,53.673469387755105,1.5118578920369088,7,0.5,1.0,0.2,0.1,0.2,2,3023.783673469388
7.571428571428571,53.673469387755105,1.5118578920369088,7,0.5,1.0,0.2,0.1,0.2,3,3041.85306122449
7.571428571428571,53.673469387755105,1.5118578920369088,7,0.5,1.0,0.2,0.1,0.2,4,41.67755102040817
9.666666666666666,13.888888888888888,2.494438257849294,6,2.0,3.0,0.1,1.5,3.0,0,515.8666666666668
9.666666666666666,13.888888888888888,2.494438257849294,6,2.0,3.0,0.1,1.5,3.0,1,402.4
9.666666666666666,13.888888888888888,2.494438257849294,6,2.0,3.0,0.1,1.5,3.0,2,392.4
9.666666666666666,13.888888888888888,2.494438257849294,6,2.0,3.0,0.1,1.5,3.0,3,401.2
9.666666666666666,13.888888888888888,2.494438257849294,6,2.0,3.0,0.1,1.5,3.0,4,533.725
11.428571428571429,1.3877551020408165,0.7559289460184544,7,2.0,3.0,0.1,1.5,3.0,0,925.0061224489797
11.428571428571429,1.3877551020408165,0.7559289460184544,7,2.0,3.0,0.1,1.5,3.0,1,901.3673469387754
11.428571428571429,1.3877551020408165,0.7559289460184544,7,2.0,3.0,0.1,1.5,3.0,2,889.3673469387754
11.428571428571429,1.3877551020408165,0.7559289460184544,7,2.0,3.0,0.1,1.5,3.0,3,325.58367346938775
11.428571428571429,1.3877551020408165,0.7559289460184544,7,2.0,3.0,0.1,1.5,3.0,4,941.1122448979592
10.125,9.609375,12.378787299247048,8,2.0,3.0,0.1,1.5,3.0,0,332.88125
10.125,9.609375,12.378787299247048,8,2.0,3.0,0.1,1.5,3.0,1,539.9765625
10.125,9.609375,12.378787299247048,8,2.0,3.0,0.1,1.5,3.0,2,525.9765625
10.125,9.609375,12.378787299247048,8,2.0,3.0,0.1,1.5,3.0,3,429.0640625
10.125,9.609375,12.378787299247048,8,2.0,3.0,0.1,1.5,3.0,4,651.3890625
13.75,57.4375,1.6153559979150107,8,0.5,0.5,1.5,0.05,0.2,0,159.19296875
13.75,57.4375,1.6153559979150107,8,0.5,0.5,1.5,0.05,0.2,1,113.846875
13.75,57.4375,1.6153559979150107,8,0.5,0.5,1.5,0.05,0.2,2,118.53046875
13.75,57.4375,1.6153559979150107,8,0.5,0.5,1.5,0.05,0.2,3,178.76171875
13.75,57.4375,1.6153559979150107,8,0.5,0.5,1.5,0.05,0.2,4,122.86796875
8.0,6.75,3.59687364248454,8,2.0,3.0,0.1,1.5,3.0,0,522.93125
8.0,6.75,3.59687364248454,8,2.0,3.0,0.1,1.5,3.0,1,633.8390625
8.0,6.75,3.59687364248454,8,2.0,3.0,0.1,1.5,3.0,2,619.8390625
8.0,6.75,3.59687364248454,8,2.0,3.0,0.1,1.5,3.0,3,305.35625
8.0,6.75,3.59687364248454,8,2.0,3.0,0.1,1.5,3.0,4,641.075
8.875,2.109375,0.8660254037844386,8,2.0,3.0,0.1,1.5,3.0,0,752.78125
8.875,2.109375,0.8660254037844386,8,2.0,3.0,0.1,1.5,3.0,1,765.55625
8.875,2.109375,0.8660254037844386,8,2.0,3.0,0.1,1.5,3.0,2,771.75
8.875,2.109375,0.8660254037844386,8,2.0,3.0,0.1,1.5,3.0,3,289.78125
8.875,2.109375,0.8660254037844386,8,2.0,3.0,0.1,1.5,3.0,4,842.25
9.714285714285714,13.918367346938775,7.317856271351827,7,0.5,1.0,0.2,0.1,0.2,0,4031.191836734694
9.714285714285714,13.918367346938775,7.317856271351827,7,0.5,1.0,0.2,0.1,0.2,1,3030.134693877551
9.714285714285714,13.918367346938775,7.317856271351827,7,0.5,1.0,0.2,0.1,0.2,2,3032.3673469387754
9.714285714285714,13.918367346938775,7.317856271351827,7,0.5,1.0,0.2,0.1,0.2,3,5045.95306122449
9.714285714285714,13.918367346938775,7.317856271351827,7,0.5,1.0,0.2,0.1,0.2,4,62.89795918367348
9.0,67.6,1.624807680927192,5,2.0,3.0,0.1,1.5,3.0,0,480.46000000000004
9.0,67.6,1.624807680927192,5,2.0,3.0,0.1,1.5,3.0,1,181.10000000000002
9.0,67.6,1.624807680927192,5,2.0,3.0,0.1,1.5,3.0,2,173.10000000000002
9.0,67.6,1.624807680927192,5,2.0,3.0,0.1,1.5,3.0,3,240.46
9.0,67.6,1.624807680927192,5,2.0,3.0,0.1,1.5,3.0,4,472.46000000000004
11.6,14.24,1.8547236990991407,5,0.5,1.0,0.2,0.1,0.2,0,3046.6
11.6,14.24,1.8547236990991407,5,0.5,1.0,0.2,0.1,0.2,1,3035.264
11.6,14.24,1.8547236990991407,5,0.5,1.0,0.2,0.1,0.2,2,3033.264
11.6,14.24,1.8547236990991407,5,0.5,1.0,0.2,0.1,0.2,3,4036.12
11.6,14.24,1.8547236990991407,5,0.5,1.0,0.2,0.1,0.2,4,38.93600000000001
9.857142857142858,1.836734693877551,0.6388765649999398,7,0.5,1.0,0.2,0.1,0.2,0,3056.4408163265307
9.857142857142858,1.836734693877551,0.6388765649999398,7,0.5,1.0,0.2,0.1,0.2,1,5052.824489795918
9.857142857142858,1.836734693877551,0.6388765649999398,7,0.5,1.0,0.2,0.1,0.2,2,4052.555102040816
9.857142857142858,1.836734693877551,0.6388765649999398,7,0.5,1.0,0.2,0.1,0.2,3,3047.7102040816326
9.857142857142858,1.836734693877551,0.6388765649999398,7,0.5,1.0,0.2,0.1,0.2,4,52.59183673469388
10.833333333333334,5.805555555555556,9.482439911049617,6,0.5,1.0,0.2,0.1,0.2,0,22.055555555555557
10.833333333333334,5.805555555555556,9.482439911049617,6,0.5,1.0,0.2,0.1,0.2,1,1026.3222222222223
10.833333333333334,5.805555555555556,9.482439911049617,6,0.5,1.0,0.2,0.1,0.2,2,1023.8222222222222
10.833333333333334,5.805555555555556,9.482439911049617,6,0.5,1.0,0.2,0.1,0.2,3,2044.9666666666667
10.833333333333334,5.805555555555556,9.482439911049617,6,0.5,1.0,0.2,0.1,0.2,4,20.59166666666667
10.166666666666666,62.80555555555555,1.5723301886761007,6,2.0,3.0,0.1,1.5,3.0,0,767.5916666666667
10.166666666666666,62.80555555555555,1.5723301886761007,6,2.0,3.0,0.1,1.5,3.0,1,368.425
10.166666666666666,62.80555555555555,1.5723301886761007,6,2.0,3.0,0.1,1.5,3.0,2,423.96666666666664
10.166666666666666,62.80555555555555,1.5723301886761007,6,2.0,3.0,0.1,1.5,3.0,3,455.56666666666666
10.166666666666666,62.80555555555555,1.5723301886761007,6,2.0,3.0,0.1,1.5,3.0,4,397.325
11.2,10.16,3.0594117081556713,5,0.5,0.5,1.5,0.05,0.2,0,50.507999999999996
11.2,10.16,3.0594117081556713,5,0.5,0.5,1.5,0.05,0.2,1,47.788
11.2,10.16,3.0594117081556713,5,0.5,0.5,1.5,0.05,0.2,2,47.220000000000006
11.2,10.16,3.0594117081556713,5,0.5,0.5,1.5,0.05,0.2,3,71.58800000000001
11.2,10.16,3.0594117081556713,5,0.5,0.5,1.5,0.05,0.2,4,52.39200000000001
11.375,0.734375,0.7071067811865476,8,2.0,3.0,0.1,1.5,3.0,0,1178.375
11.375,0.734375,0.7071067811865476,8,2.0,3.0,0.1,1.5,3.0,1,1178.375
11.375,0.734375,0.7071067811865476,8,2.0,3.0,0.1,1.5,3.0,2,1164.375
11.375,0.734375,0.7071067811865476,8,2.0,3.0,0.1,1.5,3.0,3,383.175
11.375,0.734375,0.7071067811865476,8,2.0,3.0,0.1,1.5,3.0,4,1280.8140625
8.625,12.234375,12.45930876894862,8,2.0,3.0,0.1,1.5,3.0,0,105.58125
8.625,12.234375,12.45930876894862,8,2.0,3.0,0.1,1.5,3.0,1,115.55625
8.625,12.234375,12.45930876894862,8,2.0,3.0,0.1,1.5,3.0,2,129.9890625
8.625,12.234375,12.45930876894862,8,2.0,3.0,0.1,1.5,3.0,3,168.025
8.625,12.234375,12.45930876894862,8,2.0,3.0,0.1,1.5,3.0,4,484.875
10.75,52.6875,1.7853571071357126,4,0.5,0.5,1.5,0.05,0.2,0,24.875
10.75,52.6875,1.7853571071357126,4,0.5,0.5,1.5,0.05,0.2,1,24.875
10.75,52.6875,1.7853571071357126,4,0.5,0.5,1.5,0.05,0.2,2,19.509375
10.75,52.6875,1.7853571071357126,4,0.5,0.5,1.5,0.05,0.2,3,34.7125
10.75,52.6875,1.7853571071357126,4,0.5,0.5,1.5,0.05,0.2,4,21.75
6.5,1.25,3.082207001484488,4,0.5,0.5,1.5,0.05,0.2,0,10.625
6.5,1.25,3.082207001484488,4,0.5,0.5,1.5,0.05,0.2,1,10.259375
6.5,1.25,3.082207001484488,4,0.5,0.5,1.5,0.05,0.2,2,8.759375
6.5,1.25,3.082207001484488,4,0.5,0.5,1.5,0.05,0.2,3,17.075
6.5,1.25,3.082207001484488,4,0.5,0.5,1.5,0.05,0.2,4,12.475000000000001
11.125,1.609375,0.8569568250501305,8,2.0,3.0,0.1,1.5,3.0,0,1093.625
11.125,1.609375,0.8569568250501305,8,2.0,3.0,0.1,1.5,3.0,1,1127.05625
11.125,1.609375,0.8569568250501305,8,2.0,3.0,0.1,1.5,3.0,2,1129.6765625
11.125,1.609375,0.8569568250501305,8,2.0,3.0,0.1,1.5,3.0,3,365.3765625
11.125,1.609375,0.8569568250501305,8,2.0,3.0,0.1,1.5,3.0,4,1115.8890625
11.166666666666666,10.472222222222223,7.903937134252918,6,2.0,3.0,0.1,1.5,3.0,0,255.7
11.166666666666666,10.472222222222223,7.903937134252918,6,2.0,3.0,0.1,1.5,3.0,1,290.3
11.166666666666666,10.472222222222223,7.903937134252918,6,2.0,3.0,0.1,1.5,3.0,2,290.325
11.166666666666666,10.472222222222223,7.903937134252918,6,2.0,3.0,0.1,1.5,3.0,3,295.09999999999997
11.166666666666666,10.472222222222223,7.903937134252918,6,2.0,3.0,0.1,1.5,3.0,4,831.525
10.5,52.25,1.299038105676658,4,0.5,0.5,1.5,0.05,0.2,0,18.375
10.5,52.25,1.299038105676658,4,0.5,0.5,1.5,0.05,0.2,1,18.084375
10.5,52.25,1.299038105676658,4,0.5,0.5,1.5,0.05,0.2,2,16.584375
10.5,52.25,1.299038105676658,4,0.5,0.5,1.5,0.05,0.2,3,28.625
10.5,52.25,1.299038105676658,4,0.5,0.5,1.5,0.05,0.2,4,37.509375
10.285714285714286,4.775510204081632,3.1815796359028696,7,0.5,1.0,0.2,0.1,0.2,0,7056.220408163265
10.285714285714286,4.775510204081632,3.1815796359028696,7,0.5,1.0,0.2,0.1,0.2,1,5054.995918367347
10.285714285714286,4.775510204081632,3.1815796359028696,7,0.5,1.0,0.2,0.1,0.2,2,4056.6775510204084
10.285714285714286,4.775510204081632,3.1815796359028696,7,0.5,1.0,0.2,0.1,0.2,3,5048.6
10.285714285714286,4.775510204081632,3.1815796359028696,7,0.5,1.0,0.2,0.1,0.2,4,66.87755102040818
10.0,1.5,0.82915619758885,8,0.5,1.0,0.2,0.1,0.2,0,7074.74375
10.0,1.5,0.82915619758885,8,0.5,1.0,0.2,0.1,0.2,1,6073.225
10.0,1.5,0.82915619758885,8,0.5,1.0,0.2,0.1,0.2,2,6069.725
10.0,1.5,0.82915619758885,8,0.5,1.0,0.2,0.1,0.2,3,7061.34375
10.0,1.5,0.82915619758885,8,0.5,1.0,0.2,0.1,0.2,4,74.8359375
11.375,8.734375,11.357816691600547,8,0.5,1.0,0.2,0.1,0.2,0,4039.3234375
11.375,8.734375,11.357816691600547,8,0.5,1.0,0.2,0.1,0.2,1,1065.9609375
11.375,8.734375,11.357816691600547,8,0.5,1.0,0.2,0.1,0.2,2,1062.4609375
11.375,8.734375,11.357816691600547,8,0.5,1.0,0.2,0.1,0.2,3,4053.9859375
11.375,8.734375,11.357816691600547,8,0.5,1.0,0.2,0.1,0.2,4,69.06875000000001
5.5,44.75,2.0463381929681126,4,2.0,3.0,0.1,1.5,3.0,0,114.60625
5.5,44.75,2.0463381929681126,4,2.0,3.0,0.1,1.5,3.0,1,101.80625
5.5,44.75,2.0463381929681126,4,2.0,3.0,0.1,1.5,3.0,2,35.525
5.5,44.75,2.0463381929681126,4,2.0,3.0,0.1,1.5,3.0,3,44.45625
5.5,44.75,2.0463381929681126,4,2.0,3.0,0.1,1.5,3.0,4,108.40625
10.571428571428571,11.673469387755103,2.770102775666474,7,0.5,1.0,0.2,0.1,0.2,0,4050.624489795918
10.571428571428571,11.673469387755103,2.770102775666474,7,0.5,1.0,0.2,0.1,0.2,1,2048.5632653061225
10.571428571428571,11.673469387755103,2.770102775666474,7,0.5,1.0,0.2,0.1,0.2,2,1053.669387755102
10.571428571428571,11.673469387755103,2.770102775666474,7,0.5,1.0,0.2,0.1,0.2,3,2051.0387755102042
10.571428571428571,11.673469387755103,2.770102775666474,7,0.5,1.0,0.2,0.1,0.2,4,56.24897959183673
8.375,1.484375,0.7806247497997998,8,2.0,3.0,0.1,1.5,3.0,0,708.9
8.375,1.484375,0.7806247497997998,8,2.0,3.0,0.1,1.5,3.0,1,696.7890625
8.375,1.484375,0.7806247497997998,8,2.0,3.0,0.1,1.5,3.0,2,682.7890625
8.375,1.484375,0.7806247497997998,8,2.0,3.0,0.1,1.5,3.0,3,417.7765625
8.375,1.484375,0.7806247497997998,8,2.0,3.0,0.1,1.5,3.0,4,664.58125
10.4,2.6399999999999997,6.305553108173778,5,0.5,0.5,1.5,0.05,0.2,0,27.060000000000002
10.4,2.6399999999999997,6.305553108173778,5,0.5,0.5,1.5,0.05,0.2,1,27.060000000000002
10.4,2.6399999999999997,6.305553108173778,5,0.5,0.5,1.5,0.05,0.2,2,25.060000000000002
10.4,2.6399999999999997,6.305553108173778,5,0.5,0.5,1.5,0.05,0.2,3,49.572
10.4,2.6399999999999997,6.305553108173778,5,0.5,0.5,1.5,0.05,0.2,4,30.368
15.0,48.5,2.277608394786075,4,0.5,0.5,1.5,0.05,0.2,0,45.2125
15.0,48.5,2.277608394786075,4,0.5,0.5,1.5,0.05,0.2,1,44.184375
15.0,48.5,2.277608394786075,4,0.5,0.5,1.5,0.05,0.2,2,40.284375000000004
15.0,48.5,2.277608394786075,4,0.5,0.5,1.5,0.05,0.2,3,66.18437499999999
15.0,48.5,2.277608394786075,4,0.5,0.5,1.5,0.05,0.2,4,46.2875
10.714285714285714,5.632653061224489,2.610809554642438,7,0.5,1.0,0.2,0.1,0.2,0,7050.534693877551
10.714285714285714,5.632653061224489,2.610809554642438,7,0.5,1.0,0.2,0.1,0.2,1,4055.591836734694
10.714285714285714,5.632653061224489,2.610809554642438,7,0.5,1.0,0.2,0.1,0.2,2,4055.081632653061
10.714285714285714,5.632653061224489,2.610809554642438,7,0.5,1.0,0.2,0.1,0.2,3,4052.2061224489794
10.714285714285714,5.632653061224489,2.610809554642438,7,0.5,1.0,0.2,0.1,0.2,4,75.33469387755102
11.0,1.0,0.82915619758885,8,2.0,3.0,0.1,1.5,3.0,0,1131.6
11.0,1.0,0.82915619758885,8,2.0,3.0,0.1,1.5,3.0,1,1125.675
11.0,1.0,0.82915619758885,8,2.0,3.0,0.1,1.5,3.0,2,1111.675
11.0,1.0,0.82915619758885,8,2.0,3.0,0.1,1.5,3.0,3,358.425
11.0,1.0,0.82915619758885,8,2.0,3.0,0.1,1.5,3.0,4,1102.225
9.375,12.734375,10.943034314119645,8,2.0,3.0,0.1,1.5,3.0,0,207.98125
9.375,12.734375,10.943034314119645,8,2.0,3.0,0.1,1.5,3.0,1,221.4
9.375,12.734375,10.943034314119645,8,2.0,3.0,0.1,1.5,3.0,2,216.6140625
9.375,12.734375,10.943034314119645,8,2.0,3.0,0.1,1.5,3.0,3,270.925
9.375,12.734375,10.943034314119645,8,2.0,3.0,0.1,1.5,3.0,4,535.0265625
6.0,27.0,1.920286436967152,4,0.5,0.5,1.5,0.05,0.2,0,18.984375
6.0,27.0,1.920286436967152,4,0.5,0.5,1.5,0.05,0.2,1,18.984375
6.0,27.0,1.920286436967152,4,0.5,0.5,1.5,0.05,0.2,2,6.684375
6.0,27.0,1.920286436967152,4,0.5,0.5,1.5,0.05,0.2,3,9.359375
6.0,27.0,1.920286436967152,4,0.5,0.5,1.5,0.05,0.2,4,6.684375
9.142857142857142,6.408163265306124,3.1622776601683795,7,2.0,3.0,0.1,1.5,3.0,0,460.32448979591834
9.142857142857142,6.408163265306124,3.1622776601683795,7,2.0,3.0,0.1,1.5,3.0,1,496.4530612244898
9.142857142857142,6.408163265306124,3.1622776601683795,7,2.0,3.0,0.1,1.5,3.0,2,515.0428571428571
9.142857142857142,6.408163265306124,3.1622776601683795,7,2.0,3.0,0.1,1.5,3.0,3,253.7265306122449
9.142857142857142,6.408163265306124,3.1622776601683795,7,2.0,3.0,0.1,1.5,3.0,4,455.56734693877553
9.166666666666666,1.4722222222222223,0.9428090415820634,6,0.5,0.5,1.5,0.05,0.2,0,55.21666666666667
9.166666666666666,1.4722222222222223,0.9428090415820634,6,0.5,0.5,1.5,0.05,0.2,1,52.01111111111111
9.166666666666666,1.4722222222222223,0.9428090415820634,6,0.5,0.5,1.5,0.05,0.2,2,49.51111111111111
9.166666666666666,1.4722222222222223,0.9428090415820634,6,0.5,0.5,1.5,0.05,0.2,3,79.72916666666667
9.166666666666666,1.4722222222222223,0.9428090415820634,6,0.5,0.5,1.5,0.05,0.2,4,50.92777777777778
9.571428571428571,8.53061224489796,10.768434597167287,7,0.5,1.0,0.2,0.1,0.2,0,2016.926530612245
9.571428571428571,8.53061224489796,10.768434597167287,7,0.5,1.0,0.2,0.1,0.2,1,1019.8530612244898
9.571428571428571,8.53061224489796,10.768434597167287,7,0.5,1.0,0.2,0.1,0.2,2,1016.8530612244898
9.571428571428571,8.53061224489796,10.768434597167287,7,0.5,1.0,0.2,0.1,0.2,3,2033.7489795918368
9.571428571428571,8.53061224489796,10.768434597167287,7,0.5,1.0,0.2,0.1,0.2,4,58.424489795918376
6.25,39.6875,1.6393596310755,4,0.5,0.5,1.5,0.05,0.2,0,6.95
6.25,39.6875,1.6393596310755,4,0.5,0.5,1.5,0.05,0.2,1,5.5
6.25,39.6875,1.6393596310755,4,0.5,0.5,1.5,0.05,0.2,2,4.0
6.25,39.6875,1.6393596310755,4,0.5,0.5,1.5,0.05,0.2,3,7.45
6.25,39.6875,1.6393596310755,4,0.5,0.5,1.5,0.05,0.2,4,8.4625
10.857142857142858,6.693877551020408,1.840585532389304,7,0.5,0.5,1.5,0.05,0.2,0,77.09591836734694
10.857142857142858,6.693877551020408,1.840585532389304,7,0.5,0.5,1.5,0.05,0.2,1,72.12448979591836
10.857142857142858,6.693877551020408,1.840585532389304,7,0.5,0.5,1.5,0.05,0.2,2,69.12448979591836
10.857142857142858,6.693877551020408,1.840585532389304,7,0.5,0.5,1.5,0.05,0.2,3,105.33469387755102
10.857142857142858,6.693877551020408,1.840585532389304,7,0.5,0.5,1.5,0.05,0.2,4,80.13469387755102
11.142857142857142,1.551020408163265,0.34992710611188266,7,0.5,1.0,0.2,0.1,0.2,0,3071.526530612245
11.142857142857142,1.551020408163265,0.34992710611188266,7,0.5,1.0,0.2,0.1,0.2,1,4069.126530612245
11.142857142857142,1.551020408163265,0.34992710611188266,7,0.5,1.0,0.2,0.1,0.2,2,4066.126530612245
11.142857142857142,1.551020408163265,0.34992710611188266,7,0.5,1.0,0.2,0.1,0.2,3,4051.0387755102042
